Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
29/12/2024,20:45,AC Milan,AS Roma,1,1,D
30/12/2024,18:30,Como,Lecce,2,0,H
30/12/2024,20:45,Bologna,Hellas Verona,2,3,A
04/01/2025,15:00,Venezia,Empoli,1,1,D
04/01/2025,18:00,Fiorentina,Napoli,0,3,A
04/01/2025,20:45,Hellas Verona,Udinese,0,0,D
05/01/2025,12:30,Monza,Cagliari,1,2,A
05/01/2025,15:00,Lecce,Genoa,0,0,D
05/01/2025,18:00,Torino,Parma,0,0,D
05/01/2025,20:45,AS Roma,Lazio,2,0,H
10/01/2025,20:45,Lazio,Como,1,1,D
11/01/2025,15:00,Empoli,Lecce,1,3,A
11/01/2025,,Udinese,Atalanta,0,0,D
11/01/2025,18:00,Torino,Juventus,1,1,D
11/01/2025,20:45,AC Milan,Cagliari,1,1,D
12/01/2025,12:30,Genoa,Parma,1,0,H
12/01/2025,15:00,Venezia,Inter,0,1,A
12/01/2025,18:00,Bologna,AS Roma,2,2,D
12/01/2025,20:45,Napoli,Hellas Verona,2,0,H
13/01/2025,20:45,Monza,Fiorentina,2,1,H
14/01/2025,18:30,Como,AC Milan,1,2,A
14/01/2025,20:45,Atalanta,Juventus,1,1,D
15/01/2025,20:45,Inter,Bologna,2,2,D
17/01/2025,20:45,AS Roma,Genoa,3,1,H
18/01/2025,15:00,Bologna,Monza,3,1,H
18/01/2025,18:00,Juventus,AC Milan,2,0,H
18/01/2025,20:45,Atalanta,Napoli,2,3,A
19/01/2025,12:30,Fiorentina,Torino,1,1,D
19/01/2025,15:00,Cagliari,Lecce,4,1,H
19/01/2025,,Parma,Venezia,1,1,D
19/01/2025,18:00,Hellas Verona,Lazio,0,3,A
19/01/2025,20:45,Inter,Empoli,3,1,H
20/01/2025,20:45,Como,Udinese,4,1,H
24/01/2025,20:45,Torino,Cagliari,2,0,H
25/01/2025,15:00,Como,Atalanta,1,2,A
25/01/2025,18:00,Napoli,Juventus,2,1,H
25/01/2025,20:45,Empoli,Bologna,1,1,D
26/01/2025,12:30,AC Milan,Parma,3,2,H
26/01/2025,15:00,Udinese,AS Roma,1,2,A
26/01/2025,18:00,Lecce,Inter,0,4,A
26/01/2025,20:45,Lazio,Fiorentina,1,2,A
27/01/2025,18:30,Venezia,Hellas Verona,1,1,D
27/01/2025,20:45,Genoa,Monza,2,0,H
31/01/2025,20:45,Parma,Lecce,1,3,A
01/02/2025,15:00,Monza,Hellas Verona,0,1,A
01/02/2025,,Udinese,Venezia,3,2,H
01/02/2025,18:00,Atalanta,Torino,1,1,D
01/02/2025,20:45,Bologna,Como,2,0,H
02/02/2025,12:30,Juventus,Empoli,4,1,H
02/02/2025,15:00,Fiorentina,Genoa,2,1,H
02/02/2025,18:00,AC Milan,Inter,1,1,D
02/02/2025,20:45,AS Roma,Napoli,1,1,D
03/02/2025,20:45,Cagliari,Lazio,1,2,A
06/02/2025,20:45,Fiorentina,Inter,3,0,H
07/02/2025,20:45,Como,Juventus,1,2,A
08/02/2025,15:00,Hellas Verona,Atalanta,0,5,A
08/02/2025,18:00,Empoli,AC Milan,0,2,A
08/02/2025,20:45,Torino,Genoa,1,1,D
09/02/2025,12:30,Venezia,AS Roma,0,1,A
09/02/2025,15:00,Cagliari,Parma,2,1,H
09/02/2025,,Lazio,Monza,5,1,H
09/02/2025,18:00,Lecce,Bologna,0,0,D
09/02/2025,20:45,Napoli,Udinese,1,1,D
10/02/2025,20:45,Inter,Fiorentina,2,1,H
14/02/2025,20:45,Bologna,Torino,3,2,H
15/02/2025,15:00,Atalanta,Cagliari,0,0,D
15/02/2025,18:00,Lazio,Napoli,2,2,D
15/02/2025,20:45,AC Milan,Hellas Verona,1,0,H
16/02/2025,12:30,Fiorentina,Como,0,2,A
16/02/2025,15:00,Monza,Lecce,0,0,D
16/02/2025,,Udinese,Empoli,3,0,H
16/02/2025,18:00,Parma,AS Roma,0,1,A
16/02/2025,20:45,Juventus,Inter,1,0,H
17/02/2025,20:45,Genoa,Venezia,2,0,H
21/02/2025,20:45,Lecce,Udinese,0,1,A
22/02/2025,15:00,Parma,Bologna,2,0,H
22/02/2025,,Venezia,Lazio,0,0,D
22/02/2025,18:00,Torino,AC Milan,2,1,H
22/02/2025,20:45,Inter,Genoa,1,0,H
23/02/2025,12:30,Como,Napoli,2,1,H
23/02/2025,15:00,Hellas Verona,Fiorentina,1,0,H
23/02/2025,18:00,Empoli,Atalanta,0,5,A
23/02/2025,20:45,Cagliari,Juventus,0,1,A
24/02/2025,20:45,AS Roma,Monza,4,0,H
27/02/2025,20:45,Bologna,AC Milan,2,1,H
28/02/2025,20:45,Fiorentina,Lecce,1,0,H
01/03/2025,15:00,Atalanta,Venezia,0,0,D
01/03/2025,18:00,Napoli,Inter,1,1,D
01/03/2025,20:45,Udinese,Parma,1,0,H
02/03/2025,12:30,Monza,Torino,0,2,A
02/03/2025,15:00,Bologna,Cagliari,2,1,H
02/03/2025,,Genoa,Empoli,1,1,D
02/03/2025,18:00,AS Roma,Como,2,1,H
02/03/2025,20:45,AC Milan,Lazio,1,2,A
03/03/2025,20:45,Juventus,Hellas Verona,2,0,H
07/03/2025,20:45,Cagliari,Genoa,1,1,D
08/03/2025,15:00,Como,Venezia,1,1,D
08/03/2025,,Parma,Torino,2,2,D
08/03/2025,18:00,Lecce,AC Milan,2,3,A
08/03/2025,20:45,Inter,Monza,3,2,H
09/03/2025,12:30,Hellas Verona,Bologna,1,2,A
09/03/2025,15:00,Napoli,Fiorentina,2,1,H
09/03/2025,18:00,Empoli,AS Roma,0,1,A
09/03/2025,20:45,Juventus,Atalanta,0,4,A
10/03/2025,20:45,Lazio,Udinese,1,1,D
14/03/2025,20:45,Genoa,Lecce,2,1,H
15/03/2025,15:00,Monza,Parma,1,1,D
15/03/2025,,Udinese,Hellas Verona,0,1,A
15/03/2025,18:00,AC Milan,Como,2,1,H
15/03/2025,20:45,Torino,Empoli,1,0,H
16/03/2025,12:30,Venezia,Napoli,0,0,D
16/03/2025,15:00,Bologna,Lazio,5,0,H
16/03/2025,16:00,AS Roma,Cagliari,1,0,H
16/03/2025,18:00,Fiorentina,Juventus,3,0,H
16/03/2025,20:45,Atalanta,Inter,0,2,A
29/03/2025,15:00,Como,Empoli,1,1,D
29/03/2025,,Venezia,Bologna,0,1,A
29/03/2025,18:00,Juventus,Genoa,1,0,H
29/03/2025,20:45,Lecce,AS Roma,0,1,A
30/03/2025,12:30,Cagliari,Monza,3,0,H
30/03/2025,15:00,Fiorentina,Atalanta,1,0,H
30/03/2025,18:00,Inter,Udinese,2,1,H
30/03/2025,20:45,Napoli,AC Milan,2,1,H
31/03/2025,18:30,Hellas Verona,Parma,0,0,D
31/03/2025,20:45,Lazio,Torino,1,1,D
04/04/2025,20:45,Genoa,Udinese,1,0,H
05/04/2025,15:00,Monza,Como,1,3,A
05/04/2025,18:00,Parma,Inter,2,2,D
05/04/2025,20:45,AC Milan,Fiorentina,2,2,D
06/04/2025,12:30,Lecce,Venezia,1,1,D
06/04/2025,15:00,Empoli,Cagliari,0,0,D
06/04/2025,,Torino,Hellas Verona,1,1,D
06/04/2025,18:00,Atalanta,Lazio,0,1,A
06/04/2025,20:45,AS Roma,Juventus,1,1,D
07/04/2025,20:45,Bologna,Napoli,1,1,D
11/04/2025,20:45,Udinese,AC Milan,0,4,A
12/04/2025,15:00,Venezia,Monza,1,0,H
12/04/2025,18:00,Inter,Cagliari,3,1,H
12/04/2025,20:45,Juventus,Lecce,2,1,H
13/04/2025,12:30,Atalanta,Bologna,2,0,H
13/04/2025,15:00,Fiorentina,Parma,0,0,D
13/04/2025,,Hellas Verona,Genoa,0,0,D
13/04/2025,18:00,Como,Torino,1,0,H
13/04/2025,20:45,Lazio,AS Roma,1,1,D
14/04/2025,20:45,Napoli,Empoli,3,0,H
19/04/2025,15:00,Lecce,Como,0,3,A
19/04/2025,18:00,Monza,Napoli,0,1,A
19/04/2025,20:45,AS Roma,Hellas Verona,1,0,H
20/04/2025,15:00,Empoli,Venezia,2,2,D
20/04/2025,18:00,Bologna,Inter,1,0,H
20/04/2025,20:45,AC Milan,Atalanta,0,1,A
23/04/2025,18:30,Cagliari,Fiorentina,1,2,A
23/04/2025,,Genoa,Lazio,0,2,A
23/04/2025,,Parma,Juventus,1,0,H
23/04/2025,,Torino,Udinese,2,0,H
27/04/2025,12:30,Como,Genoa,1,0,H
27/04/2025,,Venezia,AC Milan,0,2,A
27/04/2025,15:00,Fiorentina,Empoli,2,1,H
27/04/2025,,Inter,AS Roma,0,1,A
27/04/2025,18:00,Juventus,Monza,2,0,H
27/04/2025,20:45,Atalanta,Lecce,1,1,D
27/04/2025,,Napoli,Torino,2,0,H
28/04/2025,18:30,Udinese,Bologna,0,0,D
28/04/2025,20:45,Hellas Verona,Cagliari,0,2,A
28/04/2025,,Lazio,Parma,2,2,D
02/05/2025,20:45,Torino,Venezia,1,1,D
03/05/2025,15:00,Cagliari,Udinese,1,2,A
03/05/2025,,Parma,Como,0,1,A
03/05/2025,18:00,Lecce,Napoli,0,1,A
03/05/2025,20:45,Inter,Hellas Verona,1,0,H
04/05/2025,12:30,Empoli,Lazio,0,1,A
04/05/2025,15:00,Monza,Atalanta,0,4,A
04/05/2025,18:00,AS Roma,Fiorentina,1,0,H
04/05/2025,20:45,Bologna,Juventus,1,1,D
05/05/2025,20:45,Genoa,AC Milan,1,2,A
09/05/2025,20:45,AC Milan,Bologna,3,1,H
10/05/2025,15:00,Como,Cagliari,3,1,H
10/05/2025,18:00,Lazio,Juventus,1,1,D
10/05/2025,20:45,Empoli,Parma,2,1,H
11/05/2025,12:30,Udinese,Monza,1,2,A
11/05/2025,15:00,Hellas Verona,Lecce,1,1,D
11/05/2025,18:00,Torino,Inter,0,2,A
11/05/2025,20:45,Napoli,Genoa,2,2,D
12/05/2025,18:30,Venezia,Fiorentina,2,1,H
12/05/2025,20:45,Atalanta,AS Roma,2,1,H
17/05/2025,20:45,Genoa,Atalanta,2,3,A
18/05/2025,20:45,Cagliari,Venezia,3,0,H
18/05/2025,,Fiorentina,Bologna,3,2,H
18/05/2025,,Hellas Verona,Como,1,1,D
18/05/2025,,Inter,Lazio,2,2,D
18/05/2025,,Juventus,Udinese,2,0,H
18/05/2025,,Lecce,Torino,1,0,H
18/05/2025,,Monza,Empoli,1,3,A
18/05/2025,,Parma,Napoli,0,0,D
18/05/2025,,AS Roma,AC Milan,3,1,H
23/05/2025,20:45,Como,Inter,0,2,A
23/05/2025,,Napoli,Cagliari,2,0,H
24/05/2025,18:00,Bologna,Genoa,1,3,A
24/05/2025,20:45,AC Milan,Monza,2,0,H
25/05/2025,20:45,Atalanta,Parma,2,3,A
25/05/2025,,Empoli,Hellas Verona,1,2,A
25/05/2025,,Lazio,Lecce,0,1,A
25/05/2025,,Torino,AS Roma,0,2,A
25/05/2025,,Udinese,Fiorentina,2,3,A
25/05/2025,,Venezia,Juventus,2,3,A
23/08/2025,16:30,Sassuolo,Napoli,0,2,A
23/08/2025,18:30,Genoa,Lecce,0,0,D
23/08/2025,20:45,AS Roma,Bologna,1,0,H
23/08/2025,20:45,AC Milan,Cremonese,1,2,A
24/08/2025,18:30,Como,Lazio,2,0,H
24/08/2025,18:30,Cagliari,Fiorentina,1,1,D
24/08/2025,20:45,Juventus,Parma,2,0,H
24/08/2025,20:45,Atalanta,Pisa,1,1,D
25/08/2025,18:30,Udinese,Hellas Verona,1,1,D
25/08/2025,20:45,Inter,Torino,5,0,H
29/08/2025,18:30,Cremonese,Sassuolo,3,2,H
29/08/2025,20:45,Lecce,AC Milan,0,2,A
30/08/2025,18:30,Parma,Atalanta,1,1,D
30/08/2025,18:30,Bologna,Como,1,0,H
30/08/2025,20:45,Napoli,Cagliari,1,0,H
30/08/2025,20:45,Pisa,AS Roma,0,1,A
31/08/2025,18:30,Genoa,Juventus,0,1,A
31/08/2025,18:30,Torino,Fiorentina,0,0,D
31/08/2025,20:45,Lazio,Hellas Verona,4,0,H
31/08/2025,20:45,Inter,Udinese,1,2,A
13/09/2025,15:00,Cagliari,Parma,2,0,H
13/09/2025,18:00,Juventus,Inter,4,3,H
13/09/2025,20:45,Fiorentina,Napoli,1,3,A
14/09/2025,12:30,AS Roma,Torino,0,1,A
14/09/2025,15:00,Atalanta,Lecce,4,1,H
14/09/2025,15:00,Pisa,Udinese,0,1,A
14/09/2025,16:00,Sassuolo,Lazio,1,0,H
14/09/2025,20:45,AC Milan,Bologna,1,0,H
15/09/2025,18:30,Hellas Verona,Cremonese,0,0,D
15/09/2025,20:45,Como,Genoa,1,1,D
19/09/2025,20:45,Lecce,Cagliari,1,2,A
20/09/2025,15:00,Bologna,Genoa,2,1,H
20/09/2025,18:00,Hellas Verona,Juventus,1,1,D
20/09/2025,20:45,Udinese,AC Milan,0,3,A
21/09/2025,12:30,Lazio,AS Roma,0,1,A
21/09/2025,15:00,Cremonese,Parma,0,0,D
21/09/2025,15:00,Torino,Atalanta,0,3,A
21/09/2025,18:00,Fiorentina,Como,1,2,A
21/09/2025,20:45,Inter,Sassuolo,2,1,H
22/09/2025,20:45,Napoli,Pisa,3,2,H
27/09/2025,15:00,Como,Cremonese,1,1,D
27/09/2025,18:00,Juventus,Atalanta,1,1,D
27/09/2025,20:45,Cagliari,Inter,0,2,A
28/09/2025,10:30,Sassuolo,Udinese,3,1,H
28/09/2025,15:00,AS Roma,Hellas Verona,2,0,H
28/09/2025,15:00,Pisa,Fiorentina,0,0,D
28/09/2025,18:00,Lecce,Bologna,2,2,D
28/09/2025,20:45,AC Milan,Napoli,2,1,H
29/09/2025,18:30,Parma,Torino,2,1,H
29/09/2025,20:45,Genoa,Lazio,0,3,A
03/10/2025,20:45,Hellas Verona,Sassuolo,0,1,A
04/10/2025,15:00,Parma,Lecce,0,1,A
04/10/2025,15:00,Lazio,Torino,3,3,D
04/10/2025,18:00,Inter,Cremonese,4,1,H
04/10/2025,20:45,Atalanta,Como,1,1,D
05/10/2025,12:30,Udinese,Cagliari,1,1,D
05/10/2025,15:00,Bologna,Pisa,4,0,H
05/10/2025,15:00,Fiorentina,AS Roma,1,2,A
05/10/2025,18:00,Napoli,Genoa,2,1,H
05/10/2025,20:45,Juventus,AC Milan,0,0,D
18/10/2025,15:00,Lecce,Sassuolo,0,0,D
18/10/2025,15:00,Pisa,Hellas Verona,0,0,D
18/10/2025,18:00,Torino,Napoli,1,0,H
18/10/2025,20:45,AS Roma,Inter,0,1,A
19/10/2025,12:30,Como,Juventus,2,0,H
19/10/2025,15:00,Genoa,Parma,0,0,D
19/10/2025,15:00,Cagliari,Bologna,0,2,A
19/10/2025,18:00,Atalanta,Lazio,0,0,D
19/10/2025,20:45,AC Milan,Fiorentina,2,1,H
20/10/2025,20:45,Cremonese,Udinese,1,1,D
24/10/2025,20:45,AC Milan,Pisa,2,2,D
25/10/2025,15:00,Udinese,Lecce,3,2,H
25/10/2025,15:00,Parma,Como,0,0,D
25/10/2025,18:00,Napoli,Inter,3,1,H
25/10/2025,20:45,Cremonese,Atalanta,1,1,D
26/10/2025,12:30,Torino,Genoa,2,1,H
26/10/2025,14:00,Sassuolo,AS Roma,0,1,A
26/10/2025,15:00,Hellas Verona,Cagliari,2,2,D
26/10/2025,18:00,Fiorentina,Bologna,2,2,D
26/10/2025,20:45,Lazio,Juventus,1,0,H
28/10/2025,18:30,Lecce,Napoli,0,1,A
28/10/2025,20:45,Atalanta,AC Milan,1,1,D
29/10/2025,18:30,Como,Hellas Verona,3,1,H
29/10/2025,18:30,Juventus,Udinese,3,1,H
29/10/2025,18:30,AS Roma,Parma,2,1,H
29/10/2025,20:45,Inter,Fiorentina,3,0,H
29/10/2025,20:45,Genoa,Cremonese,0,2,A
29/10/2025,20:45,Bologna,Torino,0,0,D
30/10/2025,18:30,Cagliari,Sassuolo,1,2,A
30/10/2025,20:45,Pisa,Lazio,0,0,D
01/11/2025,15:00,Udinese,Atalanta,1,0,H
01/11/2025,18:00,Napoli,Como,0,0,D
01/11/2025,20:45,Cremonese,Juventus,1,2,A
02/11/2025,12:30,Hellas Verona,Inter,1,2,A
02/11/2025,15:00,Fiorentina,Lecce,0,1,A
02/11/2025,15:00,Torino,Pisa,2,2,D
02/11/2025,18:00,Parma,Bologna,1,3,A
02/11/2025,20:45,AC Milan,AS Roma,1,0,H
03/11/2025,17:30,Sassuolo,Genoa,1,2,A
03/11/2025,20:45,Lazio,Cagliari,2,0,H
07/11/2025,20:45,Pisa,Cremonese,1,0,H
08/11/2025,15:00,Como,Cagliari,0,0,D
08/11/2025,15:00,Lecce,Hellas Verona,0,0,D
08/11/2025,18:00,Juventus,Torino,0,0,D
08/11/2025,20:45,Parma,AC Milan,2,2,D
09/11/2025,12:30,Atalanta,Sassuolo,0,3,A
09/11/2025,15:00,Genoa,Fiorentina,2,2,D
09/11/2025,15:00,Bologna,Napoli,2,0,H
09/11/2025,18:00,AS Roma,Udinese,2,0,H
09/11/2025,20:45,Inter,Lazio,2,0,H
22/11/2025,15:00,Udinese,Bologna,0,3,A
22/11/2025,15:00,Cagliari,Genoa,3,3,D
22/11/2025,18:00,Fiorentina,Juventus,1,1,D
22/11/2025,20:45,Napoli,Atalanta,3,1,H
23/11/2025,12:30,Hellas Verona,Parma,1,2,A
23/11/2025,15:00,Cremonese,AS Roma,1,3,A
23/11/2025,18:00,Lazio,Lecce,2,0,H
23/11/2025,20:45,Inter,AC Milan,0,1,A
24/11/2025,18:30,Torino,Como,1,5,A
24/11/2025,19:45,Sassuolo,Pisa,2,2,D
28/11/2025,20:45,Como,Sassuolo,2,0,H
29/11/2025,15:00,Parma,Udinese,0,2,A
29/11/2025,15:00,Genoa,Hellas Verona,2,1,H
29/11/2025,18:00,Juventus,Cagliari,2,1,H
29/11/2025,20:45,AC Milan,Lazio,1,0,H
30/11/2025,12:30,Lecce,Torino,2,1,H
30/11/2025,15:00,Pisa,Inter,0,2,A
30/11/2025,18:00,Atalanta,Fiorentina,2,0,H
30/11/2025,20:45,AS Roma,Napoli,0,1,A
01/12/2025,20:45,Bologna,Cremonese,1,3,A
06/12/2025,14:00,Sassuolo,Fiorentina,3,1,H
06/12/2025,18:00,Inter,Como,4,0,H
06/12/2025,20:45,Hellas Verona,Atalanta,3,1,H
07/12/2025,12:30,Cremonese,Lecce,2,0,H
07/12/2025,15:00,Cagliari,AS Roma,1,0,H
07/12/2025,18:00,Lazio,Bologna,1,1,D
07/12/2025,20:45,Napoli,Juventus,2,1,H
08/12/2025,15:00,Pisa,Parma,0,1,A
08/12/2025,18:00,Udinese,Genoa,1,2,A
08/12/2025,20:45,Torino,AC Milan,2,3,A
12/12/2025,20:45,Lecce,Pisa,1,0,H
13/12/2025,15:00,Torino,Cremonese,1,0,H
13/12/2025,18:00,Parma,Lazio,0,1,A
13/12/2025,20:45,Atalanta,Cagliari,2,1,H
14/12/2025,12:30,AC Milan,Sassuolo,2,2,D
14/12/2025,15:00,Fiorentina,Hellas Verona,1,2,A
14/12/2025,15:00,Udinese,Napoli,1,0,H
14/12/2025,18:00,Genoa,Inter,1,2,A
14/12/2025,20:45,Bologna,Juventus,0,1,A
15/12/2025,20:45,AS Roma,Como,1,0,H
20/12/2025,18:00,Lazio,Cremonese,0,0,D
20/12/2025,20:45,Juventus,AS Roma,2,1,H
21/12/2025,12:30,Cagliari,Pisa,2,2,D
21/12/2025,14:00,Sassuolo,Torino,0,1,A
21/12/2025,18:00,Fiorentina,Udinese,5,1,H
21/12/2025,20:45,Genoa,Atalanta,0,1,A
27/12/2025,12:30,Parma,Fiorentina,1,0,H
27/12/2025,15:00,Lecce,Como,0,3,A
27/12/2025,15:00,Torino,Cagliari,1,2,A
27/12/2025,18:00,Udinese,Lazio,1,1,D
27/12/2025,20:45,Pisa,Juventus,0,2,A
28/12/2025,12:30,AC Milan,Hellas Verona,3,0,H
28/12/2025,15:00,Cremonese,Napoli,0,2,A
28/12/2025,18:00,Bologna,Sassuolo,1,1,D
28/12/2025,20:45,Atalanta,Inter,0,1,A
29/12/2025,20:45,AS Roma,Genoa,3,1,H
02/01/2026,20:45,Cagliari,AC Milan,0,1,A
03/01/2026,12:30,Como,Udinese,1,0,H
03/01/2026,14:00,Sassuolo,Parma,1,1,D
03/01/2026,15:00,Genoa,Pisa,1,1,D
03/01/2026,18:00,Juventus,Lecce,1,1,D
03/01/2026,20:45,Atalanta,AS Roma,1,0,H
04/01/2026,12:30,Lazio,Napoli,0,2,A
04/01/2026,15:00,Fiorentina,Cremonese,1,0,H
04/01/2026,18:00,Hellas Verona,Torino,0,3,A
04/01/2026,20:45,Inter,Bologna,3,1,H
06/01/2026,15:00,Pisa,Como,0,3,A
06/01/2026,18:00,Lecce,AS Roma,0,2,A
06/01/2026,19:45,Sassuolo,Juventus,0,3,A
07/01/2026,18:30,Bologna,Atalanta,0,2,A
07/01/2026,18:30,Napoli,Hellas Verona,2,2,D
07/01/2026,20:45,Torino,Udinese,1,2,A
07/01/2026,20:45,Parma,Inter,0,2,A
07/01/2026,20:45,Lazio,Fiorentina,2,2,D
08/01/2026,18:30,Cremonese,Cagliari,2,2,D
08/01/2026,20:45,AC Milan,Genoa,1,1,D
10/01/2026,15:00,Udinese,Pisa,2,2,D
10/01/2026,15:00,Como,Bologna,1,1,D
10/01/2026,18:00,AS Roma,Sassuolo,2,0,H
10/01/2026,20:45,Atalanta,Torino,2,0,H
11/01/2026,12:30,Lecce,Parma,1,2,A
11/01/2026,15:00,Fiorentina,AC Milan,1,1,D
11/01/2026,18:00,Hellas Verona,Lazio,0,1,A
11/01/2026,20:45,Inter,Napoli,2,2,D
12/01/2026,18:30,Genoa,Cagliari,3,0,H
12/01/2026,20:45,Juventus,Cremonese,5,0,H
14/01/2026,18:30,Napoli,Parma,0,0,D
14/01/2026,20:45,Inter,Lecce,1,0,H
15/01/2026,18:30,Hellas Verona,Bologna,2,3,A
15/01/2026,20:45,Como,AC Milan,1,3,A
16/01/2026,20:45,Pisa,Atalanta,1,1,D
17/01/2026,15:00,Udinese,Inter,0,1,A
17/01/2026,18:00,Napoli,Sassuolo,1,0,H
17/01/2026,20:45,Cagliari,Juventus,1,0,H
18/01/2026,12:30,Parma,Genoa,0,0,D
18/01/2026,15:00,Bologna,Fiorentina,1,2,A
18/01/2026,18:00,Torino,AS Roma,0,2,A
18/01/2026,20:45,AC Milan,Lecce,1,0,H
19/01/2026,18:30,Cremonese,Hellas Verona,0,0,D
19/01/2026,20:45,Lazio,Como,0,3,A
23/01/2026,20:45,Inter,Pisa,6,2,H
24/01/2026,15:00,Como,Torino,6,0,H
24/01/2026,18:00,Fiorentina,Cagliari,1,2,A
24/01/2026,20:45,Lecce,Lazio,0,0,D
25/01/2026,11:30,Sassuolo,Cremonese,1,0,H
25/01/2026,15:00,Genoa,Bologna,3,2,H
25/01/2026,15:00,Atalanta,Parma,4,0,H
25/01/2026,18:00,Juventus,Napoli,3,0,H
25/01/2026,20:45,AS Roma,AC Milan,1,1,D
26/01/2026,20:45,Hellas Verona,Udinese,1,3,A
30/01/2026,20:45,Lazio,Genoa,3,2,H
31/01/2026,15:00,Pisa,Sassuolo,1,3,A
31/01/2026,18:00,Napoli,Fiorentina,2,1,H
31/01/2026,20:45,Cagliari,Hellas Verona,4,0,H
01/02/2026,12:30,Torino,Lecce,1,0,H
01/02/2026,15:00,Como,Atalanta,0,0,D
01/02/2026,18:00,Cremonese,Inter,0,2,A
01/02/2026,20:45,Parma,Juventus,1,4,A
02/02/2026,20:45,Udinese,AS Roma,1,0,H
03/02/2026,20:45,Bologna,AC Milan,0,3,A
06/02/2026,20:45,Hellas Verona,Pisa,0,0,D
07/02/2026,18:00,Genoa,Napoli,2,3,A
07/02/2026,20:45,Fiorentina,Torino,2,2,D
08/02/2026,12:30,Bologna,Parma,0,1,A
08/02/2026,15:00,Lecce,Udinese,2,1,H
08/02/2026,17:00,Sassuolo,Inter,0,5,A
08/02/2026,20:45,Juventus,Lazio,2,2,D
09/02/2026,18:30,Atalanta,Cremonese,2,1,H
09/02/2026,20:45,AS Roma,Cagliari,2,0,H
13/02/2026,20:45,Pisa,AC Milan,1,2,A
14/02/2026,15:00,Como,Fiorentina,1,2,A
14/02/2026,18:00,Lazio,Atalanta,0,2,A
14/02/2026,20:45,Inter,Juventus,3,2,H
15/02/2026,12:30,Udinese,Sassuolo,1,2,A
15/02/2026,15:00,Parma,Hellas Verona,2,1,H
15/02/2026,15:00,Cremonese,Genoa,0,0,D
15/02/2026,18:00,Torino,Bologna,1,2,A
15/02/2026,20:45,Napoli,AS Roma,2,2,D
16/02/2026,20:45,Cagliari,Lecce,0,2,A
18/02/2026,20:45,AC Milan,Como,1,1,D
20/02/2026,19:45,Sassuolo,Hellas Verona,3,0,H
21/02/2026,15:00,Juventus,Como,0,2,A
21/02/2026,18:00,Lecce,Inter,0,2,A
21/02/2026,20:45,Cagliari,Lazio,0,0,D
22/02/2026,12:30,Genoa,Torino,3,0,H
22/02/2026,15:00,Atalanta,Napoli,2,1,H
22/02/2026,18:00,AC Milan,Parma,0,1,A
22/02/2026,20:45,AS Roma,Cremonese,3,0,H
23/02/2026,18:30,Fiorentina,Pisa,1,0,H
23/02/2026,20:45,Bologna,Udinese,1,0,H
27/02/2026,20:45,Parma,Cagliari,1,1,D
28/02/2026,15:00,Como,Lecce,3,1,H
28/02/2026,18:00,Hellas Verona,Napoli,1,2,A
28/02/2026,20:45,Inter,Genoa,2,0,H
01/03/2026,12:30,Cremonese,AC Milan,0,2,A
01/03/2026,14:00,Sassuolo,Atalanta,2,1,H
01/03/2026,18:00,Torino,Lazio,2,0,H
01/03/2026,20:45,AS Roma,Juventus,3,3,D
02/03/2026,18:30,Pisa,Bologna,0,1,A
02/03/2026,20:45,Udinese,Fiorentina,3,0,H
06/03/2026,20:45,Napoli,Torino,2,1,H
07/03/2026,15:00,Cagliari,Como,1,2,A
07/03/2026,18:00,Atalanta,Udinese,2,2,D
07/03/2026,20:45,Juventus,Pisa,4,0,H
08/03/2026,12:30,Lecce,Cremonese,2,1,H
08/03/2026,15:00,Bologna,Hellas Verona,1,2,A
08/03/2026,15:00,Fiorentina,Parma,0,0,D
08/03/2026,18:00,Genoa,AS Roma,2,1,H
08/03/2026,20:45,AC Milan,Inter,1,0,H
09/03/2026,20:45,Lazio,Sassuolo,2,1,H
13/03/2026,20:45,Torino,Parma,4,1,H
14/03/2026,15:00,Inter,Atalanta,1,1,D
14/03/2026,18:00,Napoli,Lecce,2,1,H
14/03/2026,20:45,Udinese,Juventus,0,1,A
15/03/2026,12:30,Hellas Verona,Genoa,0,2,A
15/03/2026,14:00,Sassuolo,Bologna,0,1,A
15/03/2026,15:00,Pisa,Cagliari,3,1,H
15/03/2026,18:00,Como,AS Roma,2,1,H
15/03/2026,20:45,Lazio,AC Milan,1,0,H
16/03/2026,20:45,Cremonese,Fiorentina,1,4,A
20/03/2026,18:30,Cagliari,Napoli,0,1,A
20/03/2026,20:45,Genoa,Udinese,0,2,A
21/03/2026,15:00,Parma,Cremonese,0,2,A
21/03/2026,18:00,AC Milan,Torino,3,2,H
21/03/2026,20:45,Juventus,Sassuolo,1,1,D
22/03/2026,12:30,Como,Pisa,5,0,H
22/03/2026,15:00,Atalanta,Hellas Verona,1,0,H
22/03/2026,15:00,Bologna,Lazio,0,2,A
22/03/2026,18:00,AS Roma,Lecce,1,0,H
22/03/2026,20:45,Fiorentina,Inter,1,1,D
04/04/2026,13:00,Sassuolo,Cagliari,2,1,H
04/04/2026,18:00,Hellas Verona,Fiorentina,0,1,A
04/04/2026,20:45,Lazio,Parma,1,1,D
05/04/2026,15:00,Cremonese,Bologna,1,2,A
05/04/2026,18:00,Pisa,Torino,0,1,A
