Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
23/08/2026,Atletico Madrid,Villarreal,2,2,D
23/08/2026,Getafe,Racing Santander,1,0,H
23/08/2026,Elche,Barcelona,0,5,A
24/08/2026,Osasuna,Levante,0,0,D
24/08/2026,Malaga,Deportivo La Coruna,1,1,D
25/08/2026,Valencia,Real Betis,0,1,A
26/08/2026,Real Madrid,Real Sociedad,4,1,H
27/08/2026,Celta Vigo,Osasuna,1,2,A
27/08/2026,Barcelona,Athletic Bilbao,2,0,H
28/08/2026,Racing Santander,Elche,3,2,H
28/08/2026,Alaves,Villarreal,1,0,H
29/08/2026,Levante,Real Betis,5,2,H
29/08/2026,Real Sociedad,Espanyol,2,1,H
29/08/2026,Sevilla,Atletico Madrid,1,3,A
30/08/2026,Real Madrid,Malaga,4,0,H
30/08/2026,Deportivo La Coruna,Valencia,3,1,H
30/08/2026,Celta Vigo,Athletic Bilbao,0,2,A
31/08/2026,Osasuna,Getafe,1,0,H
31/08/2026,Barcelona,Rayo Vallecano,5,2,H
